id,log_id,exercise_id,set_number,time_seconds,reps_completed,weight_kg
82200,6335,80,3,48.0,,
82202,6335,132,4,,10.0,22.5
82204,6335,7,5,,8.0,22.5
82206,6335,8,6,,12.0,40.0
82208,6336,35,1,24.0,,
82210,6336,56,2,36.0,,
82212,6336,11,3,48.0,,
82214,6336,44,4,36.0,,
82216,6336,40,5,,10.0,27.5
82218,6336,25,6,36.0,,
82220,6336,134,7,48.0,,
82222,6337,10,1,24.0,,
82224,6337,12,2,36.0,,
82226,6337,70,3,24.0,,
82228,6337,80,4,24.0,,
82230,6337,11,5,48.0,,
82232,6337,54,6,24.0,,
82234,6338,141,1,36.0,,
82236,6338,132,2,,10.0,25.0
82238,6338,25,3,48.0,,
82240,6338,44,4,36.0,,
82242,6338,31,5,48.0,,
82244,6338,80,6,48.0,,
82246,6338,104,7,24.0,,
82248,6338,3,8,36.0,,
82250,6339,75,1,24.0,,
82252,6339,149,2,36.0,,
82254,6339,16,3,24.0,,
82256,6339,15,4,36.0,,
82258,6339,71,5,,10.0,27.5
82260,6339,84,6,48.0,,
82262,6340,102,1,24.0,,
82264,6340,62,2,48.0,,
82266,6340,31,3,36.0,,
82268,6340,59,4,24.0,,
82270,6340,143,5,48.0,,
82272,6340,108,6,48.0,,
82274,6341,71,1,,12.0,30.0
82276,6341,15,2,36.0,,
82278,6341,70,3,48.0,,
82280,6341,101,4,24.0,,
82282,6341,142,5,,10.0,27.5
82284,6341,76,6,48.0,,
82286,6342,26,1,36.0,,
82288,6342,31,2,24.0,,
82290,6342,100,3,24.0,,
82292,6342,27,4,24.0,,
82294,6342,60,5,36.0,,
82296,6342,1,6,24.0,,
82298,6342,125,7,36.0,,
82300,6342,80,8,36.0,,
82302,6343,19,1,24.0,,
82304,6343,89,2,36.0,,
82306,6343,63,3,,8.0,17.5
82308,6343,9,4,24.0,,
82310,6343,35,5,24.0,,
82312,6343,60,6,48.0,,
82314,6344,108,1,48.0,,
82316,6344,44,2,36.0,,
82318,6344,104,3,36.0,,
82320,6344,78,4,36.0,,
82322,6344,89,5,48.0,,
82324,6344,40,6,,12.0,30.0
82326,6344,2,7,48.0,,
82328,6345,104,1,36.0,,
82330,6345,77,2,24.0,,
82332,6345,101,3,48.0,,
82334,6345,71,4,,8.0,30.0
82336,6345,120,5,36.0,,
82338,6345,12,6,24.0,,
82340,6345,21,7,36.0,,
82342,6346,10,1,48.0,,
82344,6346,113,2,48.0,,
82346,6346,148,3,24.0,,
82348,6346,38,4,36.0,,
82350,6346,33,5,,12.0,47.5
82352,6346,11,6,36.0,,
82354,6346,26,7,36.0,,
82356,6347,75,1,48.0,,
82358,6347,6,2,48.0,,
82360,6347,77,3,36.0,,
82362,6347,134,4,36.0,,
82364,6347,11,5,48.0,,
82366,6347,45,6,36.0,,
82368,6348,12,1,48.0,,
82370,6348,5,2,36.0,,
82372,6348,18,3,48.0,,
82374,6348,123,4,36.0,,
82376,6348,9,5,24.0,,
82378,6348,62,6,48.0,,
82380,6349,38,1,48.0,,
82382,6349,146,2,,12.0,17.5
82384,6349,92,3,48.0,,
82386,6349,129,4,48.0,,
82388,6349,92,5,24.0,,
82390,6349,62,6,36.0,,
82392,6349,148,7,36.0,,
82394,6350,59,1,24.0,,
82396,6350,13,2,,8.0,45.0
82398,6350,31,3,24.0,,
82400,6350,78,4,36.0,,
82402,6350,3,5,48.0,,
82404,6351,92,1,60.0,,
82406,6351,17,2,60.0,,
82408,6351,100,3,60.0,,
82410,6351,77,4,60.0,,
82412,6351,54,5,45.0,,
82414,6351,45,6,30.0,,
82416,6351,27,7,30.0,,
82418,6352,76,1,45.0,,
82420,6352,84,2,45.0,,
82422,6352,149,3,30.0,,
82424,6352,41,4,,12.0,32.5
82426,6352,42,5,60.0,,
82428,6352,102,6,60.0,,
82430,6353,26,1,60.0,,
82432,6353,108,2,45.0,,
82434,6353,123,3,60.0,,
82436,6353,140,4,30.0,,
82438,6353,26,5,45.0,,
82440,6354,1,1,60.0,,
82442,6354,77,2,45.0,,
82444,6354,129,3,30.0,,
82446,6354,63,4,,8.0,25.0
82448,6354,140,5,60.0,,
82450,6354,44,6,30.0,,
82452,6355,115,1,45.0,,
82454,6355,146,2,,8.0,22.5
82456,6355,9,3,45.0,,
82458,6355,8,4,,10.0,62.5
82460,6355,72,5,,10.0,37.5
82462,6355,16,6,60.0,,
82464,6355,134,7,60.0,,
82466,6356,32,1,,8.0,25.0
82468,6356,16,2,45.0,,
82470,6356,108,3,60.0,,
82472,6356,31,4,60.0,,
82474,6356,32,5,,10.0,25.0
82476,6356,125,6,60.0,,
82478,6357,53,1,,12.0,50.0
82480,6357,25,2,30.0,,
82482,6357,76,3,45.0,,
82484,6357,134,4,45.0,,
82486,6357,75,5,30.0,,
82488,6357,16,6,60.0,,
82490,6358,137,1,30.0,,
82492,6358,31,2,30.0,,
82494,6358,60,3,30.0,,
82496,6358,22,4,60.0,,
82498,6358,19,5,45.0,,
82500,6358,15,6,60.0,,
82502,6358,50,7,60.0,,
82504,6359,11,1,60.0,,
82506,6359,98,2,45.0,,
82508,6359,98,3,30.0,,
82510,6359,10,4,60.0,,
82512,6359,89,5,45.0,,
82514,6360,149,1,30.0,,
82516,6360,141,2,60.0,,
82518,6360,72,3,,12.0,42.5
82520,6360,55,4,,12.0,55.0
82522,6360,89,5,30.0,,
82524,6360,26,6,30.0,,
82526,6360,70,7,30.0,,
82528,6361,149,1,60.0,,
82530,6361,120,2,45.0,,
82532,6361,59,3,60.0,,
82534,6361,76,4,45.0,,
82536,6361,25,5,30.0,,
82538,6361,137,6,60.0,,
82540,6362,12,1,60.0,,
82542,6362,89,2,60.0,,
82544,6362,129,3,60.0,,
82546,6362,70,4,30.0,,
82548,6362,19,5,60.0,,
82550,6362,108,6,60.0,,
82552,6363,26,1,60.0,,
82554,6363,1,2,60.0,,
82556,6363,22,3,30.0,,
82558,6363,63,4,,8.0,30.0
82560,6363,62,5,30.0,,
82562,6363,98,6,45.0,,
82564,6364,48,1,,12.0,40.0
82566,6364,78,2,60.0,,
82568,6364,11,3,45.0,,
82570,6364,76,4,45.0,,
82572,6364,146,5,,10.0,25.0
82574,6364,18,6,30.0,,
82576,6364,84,7,30.0,,
82578,6364,136,8,60.0,,
82580,6365,3,1,45.0,,
82582,6365,85,2,,8.0,25.0
82584,6365,62,3,45.0,,
82586,6365,8,4,,8.0,70.0
82588,6365,70,5,30.0,,
82590,6365,141,6,45.0,,
82592,6365,141,7,45.0,,
82594,6365,146,8,,12.0,25.0
82596,6366,76,1,30.0,,
82598,6366,31,2,60.0,,
82600,6366,121,3,30.0,,
82602,6366,13,4,,12.0,67.5
82604,6366,76,5,45.0,,
82606,6366,45,6,60.0,,
82608,6366,121,7,60.0,,
82610,6366,6,8,60.0,,
82612,6367,12,1,30.0,,
82614,6367,33,2,,8.0,72.5
82616,6367,133,3,60.0,,
82618,6367,115,4,60.0,,
82620,6367,76,5,60.0,,
82622,6367,72,6,,10.0,45.0
82624,6367,12,7,60.0,,
82626,6367,13,8,,8.0,70.0
82628,6368,50,1,45.0,,
82630,6368,96,2,45.0,,
82632,6368,40,3,,10.0,47.5
82634,6368,75,4,30.0,,
82636,6368,13,5,,10.0,70.0
82638,6369,22,1,60.0,,
82640,6369,17,2,30.0,,
82642,6369,72,3,,8.0,47.5
82644,6369,56,4,45.0,,
82646,6369,71,5,,8.0,50.0
82648,6370,27,1,30.0,,
82650,6370,1,2,30.0,,
82652,6370,16,3,60.0,,
82654,6370,125,4,30.0,,
82656,6370,42,5,45.0,,
82658,6370,101,6,30.0,,
82660,6370,17,7,60.0,,
82662,6370,76,8,60.0,,
82664,6371,101,1,60.0,,
82666,6371,129,2,60.0,,
82668,6371,77,3,30.0,,
82670,6371,120,4,30.0,,
82672,6371,98,5,45.0,,
82674,6372,102,1,45.0,,
82676,6372,113,2,60.0,,
82678,6372,98,3,60.0,,
82680,6372,5,4,45.0,,
82682,6372,8,5,,12.0,75.0
82684,6372,1,6,60.0,,
82686,6373,60,1,45.0,,
82688,6373,10,2,45.0,,
82690,6373,21,3,30.0,,
82692,6373,132,4,,8.0,45.0
82694,6373,72,5,,12.0,47.5
82696,6374,98,1,45.0,,
82698,6374,72,2,,10.0,50.0
82700,6374,85,3,,12.0,30.0
82702,6374,76,4,45.0,,
82704,6374,48,5,,10.0,45.0
82706,6374,9,6,30.0,,
82708,6374,63,7,,8.0,32.5
82710,6375,132,1,,10.0,47.5
82712,6375,100,2,60.0,,
82714,6375,62,3,45.0,,
82716,6375,12,4,45.0,,
82718,6375,108,5,60.0,,
82720,6375,3,6,45.0,,
82722,6376,48,1,,10.0,35.0
82724,6376,41,2,,8.0,32.5
82726,6376,8,3,,12.0,57.5
82728,6376,19,4,30.0,,
82730,6376,113,5,60.0,,
82732,6377,140,1,30.0,,
82734,6377,7,2,,12.0,32.5
82736,6377,149,3,30.0,,
82738,6377,59,4,60.0,,
82740,6377,63,5,,12.0,25.0
82742,6378,115,1,60.0,,
82744,6378,26,2,45.0,,
82746,6378,85,3,,10.0,22.5
82748,6378,121,4,60.0,,
82750,6378,7,5,,12.0,35.0
82752,6379,56,1,45.0,,
82754,6379,136,2,45.0,,
82756,6379,1,3,45.0,,
82758,6379,75,4,30.0,,
82760,6379,42,5,60.0,,
82762,6379,121,6,30.0,,
82764,6379,101,7,45.0,,
82766,6380,1,1,30.0,,
82768,6380,25,2,30.0,,
82770,6380,5,3,45.0,,
82772,6380,33,4,,12.0,62.5
82774,6380,12,5,45.0,,
82776,6380,25,6,60.0,,
82778,6380,31,7,60.0,,
82780,6380,100,8,45.0,,
82782,6381,121,1,60.0,,
82784,6381,15,2,60.0,,
82786,6381,26,3,45.0,,
82788,6381,63,4,,8.0,25.0
82790,6381,71,5,,10.0,42.5
82792,6381,48,6,,10.0,37.5
82794,6381,1,7,60.0,,
82796,6382,135,1,,10.0,57.5
82798,6382,123,2,30.0,,
82800,6382,125,3,45.0,,
82802,6382,16,4,30.0,,
82804,6382,137,5,60.0,,
82806,6382,45,6,60.0,,
82808,6383,120,1,45.0,,
82810,6383,121,2,60.0,,
82812,6383,26,3,30.0,,
82814,6383,78,4,30.0,,
82816,6383,85,5,,10.0,22.5
82818,6384,143,1,45.0,,
82820,6384,123,2,60.0,,
82822,6384,115,3,30.0,,
82824,6384,8,4,,10.0,65.0
82826,6384,50,5,45.0,,
82828,6384,12,6,60.0,,
82830,6384,13,7,,8.0,62.5
82832,6384,55,8,,8.0,52.5
82834,6385,3,1,45.0,,
82836,6385,78,2,30.0,,
82838,6385,19,3,45.0,,
82840,6385,133,4,60.0,,
82842,6385,75,5,45.0,,
82844,6385,146,6,,12.0,25.0
82846,6385,11,7,45.0,,
82848,6386,5,1,60.0,,
82850,6386,135,2,,8.0,60.0
82852,6386,10,3,60.0,,
82854,6386,59,4,30.0,,
82856,6386,96,5,30.0,,
82858,6386,22,6,60.0,,
82860,6386,33,7,,8.0,67.5
82862,6386,92,8,30.0,,
82864,6387,8,1,,12.0,67.5
82866,6387,12,2,45.0,,
82868,6387,85,3,,12.0,25.0
82870,6387,140,4,60.0,,
82872,6387,22,5,30.0,,
82874,6387,108,6,30.0,,
82876,6387,9,7,60.0,,
82878,6388,77,1,30.0,,
82880,6388,40,2,,12.0,45.0
82882,6388,22,3,30.0,,
82884,6388,120,4,30.0,,
82886,6388,53,5,,8.0,52.5
82888,6388,108,6,30.0,,
82890,6389,3,1,45.0,,
82892,6389,62,2,60.0,,
82894,6389,18,3,45.0,,
82896,6389,113,4,45.0,,
82898,6389,100,5,45.0,,
82900,6389,60,6,30.0,,
82902,6389,80,7,30.0,,
82904,6390,102,1,45.0,,
82906,6390,142,2,,12.0,47.5
82908,6390,101,3,30.0,,
82910,6390,6,4,60.0,,
82912,6390,59,5,45.0,,
82914,6390,50,6,30.0,,
82916,6390,25,7,30.0,,
82918,6390,149,8,30.0,,
82920,6391,63,1,,12.0,30.0
82922,6391,6,2,45.0,,
82924,6391,21,3,45.0,,
82926,6391,108,4,45.0,,
82928,6391,137,5,60.0,,
82930,6392,17,1,60.0,,
82932,6392,142,2,,12.0,47.5
82934,6392,3,3,30.0,,
82936,6392,62,4,45.0,,
82938,6392,75,5,60.0,,
82940,6392,22,6,60.0,,
82942,6392,16,7,45.0,,
82944,6392,136,8,60.0,,
82946,6393,63,1,,12.0,30.0
82948,6393,27,2,60.0,,
82950,6393,48,3,,10.0,42.5
82952,6393,13,4,,10.0,70.0
82954,6393,70,5,45.0,,
82956,6393,6,6,60.0,,
82958,6393,25,7,30.0,,
82960,6394,101,1,30.0,,
82962,6394,1,2,30.0,,
82964,6394,71,3,,12.0,50.0
82966,6394,141,4,45.0,,
82968,6394,22,5,45.0,,
82970,6394,17,6,60.0,,
82972,6395,12,1,60.0,,
82974,6395,1,2,45.0,,
82976,6395,40,3,,12.0,50.0
82978,6395,115,4,45.0,,
82980,6395,102,5,30.0,,
82982,6396,113,1,60.0,,
82984,6396,17,2,60.0,,
82986,6396,75,3,45.0,,
82988,6396,17,4,60.0,,
82990,6396,2,5,45.0,,
82992,6396,2,6,30.0,,
82994,6396,22,7,45.0,,
82996,6397,134,1,45.0,,
82998,6397,77,2,45.0,,
83000,6397,132,3,,8.0,45.0
83002,6397,104,4,30.0,,
83004,6397,44,5,45.0,,
83006,6397,77,6,30.0,,
83008,6398,53,1,,10.0,60.0
83010,6398,10,2,45.0,,
83012,6398,7,3,,8.0,45.0
83014,6398,132,4,,12.0,45.0
83016,6398,6,5,60.0,,
83018,6398,60,6,30.0,,
83020,6398,11,7,45.0,,
83022,6399,137,1,30.0,,
83024,6399,88,2,30.0,,
83026,6399,125,3,60.0,,
83028,6399,63,4,,12.0,32.5
83030,6399,129,5,60.0,,
83032,6400,76,1,45.0,,
83034,6400,135,2,,12.0,72.5
83036,6400,125,3,30.0,,
83038,6400,134,4,45.0,,
83040,6400,134,5,30.0,,
83042,6400,120,6,45.0,,
83044,6400,54,7,45.0,,
83046,6400,10,8,30.0,,
83048,6401,104,1,60.0,,
83050,6401,17,2,60.0,,
83052,6401,101,3,30.0,,
83054,6401,149,4,45.0,,
83056,6401,126,5,60.0,,
83058,6401,27,6,45.0,,
83060,6401,33,7,,12.0,60.0
83062,6401,113,8,45.0,,
83064,6402,129,1,30.0,,
83066,6402,137,2,30.0,,
83068,6402,126,3,30.0,,
83070,6402,137,4,30.0,,
83072,6402,126,5,60.0,,
83074,6403,133,1,60.0,,
83076,6403,141,2,30.0,,
83078,6403,132,3,,12.0,35.0
83080,6403,137,4,45.0,,
83082,6403,7,5,,10.0,35.0
83084,6403,16,6,30.0,,
83086,6403,50,7,30.0,,
83088,6403,108,8,30.0,,
83090,6404,146,1,,12.0,22.5
83092,6404,146,2,,8.0,22.5
83094,6404,78,3,45.0,,
83096,6404,44,4,30.0,,
83098,6404,80,5,45.0,,
83100,6404,55,6,,8.0,50.0
83102,6404,3,7,45.0,,
83104,6404,27,8,30.0,,
83106,6405,92,1,30.0,,
83108,6405,27,2,45.0,,
83110,6405,104,3,45.0,,
83112,6405,16,4,30.0,,
83114,6405,56,5,30.0,,
83116,6405,70,6,45.0,,
83118,6405,13,7,,12.0,60.0
83120,6405,32,8,,10.0,25.0
83122,6406,53,1,,12.0,50.0
83124,6406,3,2,30.0,,
83126,6406,143,3,30.0,,
83128,6406,59,4,45.0,,
83130,6406,59,5,60.0,,
83132,6407,125,1,45.0,,
83134,6407,53,2,,12.0,50.0
83136,6407,75,3,45.0,,
83138,6407,134,4,60.0,,
83140,6407,6,5,30.0,,
83142,6408,141,1,45.0,,
83144,6408,55,2,,12.0,52.5
83146,6408,60,3,45.0,,
83148,6408,125,4,30.0,,
83150,6408,97,5,,10.0,62.5
83152,6408,125,6,30.0,,
83154,6408,13,7,,8.0,62.5
83156,6408,143,8,45.0,,
83158,6409,80,1,30.0,,
83160,6409,53,2,,8.0,50.0
83162,6409,27,3,60.0,,
83164,6409,136,4,30.0,,
83166,6409,62,5,60.0,,
83168,6409,13,6,,10.0,62.5
83170,6409,27,7,30.0,,
83172,6410,44,1,60.0,,
83174,6410,85,2,,8.0,25.0
83176,6410,88,3,45.0,,
83178,6410,72,4,,10.0,42.5
83180,6410,33,5,,8.0,67.5
83182,6410,3,6,45.0,,
83184,6410,2,7,45.0,,
83186,6410,102,8,30.0,,
83188,6411,15,1,30.0,,
83190,6411,97,2,,10.0,65.0
83192,6411,101,3,30.0,,
83194,6411,50,4,45.0,,
83196,6411,96,5,60.0,,
83198,6412,115,1,30.0,,
83200,6412,8,2,,8.0,67.5
83202,6412,38,3,45.0,,
83204,6412,137,4,60.0,,
83206,6412,135,5,,10.0,62.5
83208,6412,77,6,60.0,,
83210,6412,7,7,,10.0,37.5
83212,6413,100,1,30.0,,
83214,6413,137,2,60.0,,
83216,6413,44,3,45.0,,
83218,6413,13,4,,10.0,65.0
83220,6413,77,5,60.0,,
83222,6413,100,6,45.0,,
83224,6413,5,7,30.0,,
83226,6413,45,8,45.0,,
83228,6414,18,1,45.0,,
83230,6414,84,2,60.0,,
83232,6414,17,3,60.0,,
83234,6414,70,4,45.0,,
83236,6414,84,5,60.0,,
83238,6415,38,1,60.0,,
83240,6415,53,2,,8.0,55.0
83242,6415,132,3,,12.0,42.5
83244,6415,148,4,60.0,,
83246,6415,60,5,30.0,,
83248,6416,48,1,,10.0,42.5
83250,6416,141,2,45.0,,
83252,6416,84,3,45.0,,
83254,6416,40,4,,8.0,47.5
83256,6416,59,5,30.0,,
83258,6416,80,6,45.0,,
83260,6416,42,7,30.0,,
83262,6417,146,1,,10.0,25.0
83264,6417,8,2,,12.0,72.5
83266,6417,140,3,60.0,,
83268,6417,16,4,60.0,,
83270,6417,54,5,30.0,,
83272,6417,22,6,60.0,,
83274,6417,1,7,30.0,,
83276,6418,123,1,60.0,,
83278,6418,143,2,30.0,,
83280,6418,25,3,45.0,,
83282,6418,134,4,60.0,,
83284,6418,55,5,,10.0,60.0
83286,6419,50,1,30.0,,
83288,6419,135,2,,12.0,67.5
83290,6419,142,3,,10.0,50.0
83292,6419,32,4,,8.0,27.5
83294,6419,88,5,60.0,,
83296,6419,71,6,,10.0,50.0
83298,6419,5,7,30.0,,
83300,6419,1,8,60.0,,
83302,6420,89,1,30.0,,
83304,6420,104,2,60.0,,
83306,6420,104,3,60.0,,
83308,6420,18,4,45.0,,
83310,6420,9,5,60.0,,
83312,6420,70,6,60.0,,
83314,6420,3,7,30.0,,
83316,6420,89,8,60.0,,
83318,6421,13,1,,12.0,72.5
83320,6421,149,2,30.0,,
83322,6421,56,3,45.0,,
83324,6421,16,4,45.0,,
83326,6421,54,5,30.0,,
83328,6421,71,6,,8.0,52.5
83330,6422,22,1,60.0,,
83332,6422,135,2,,8.0,70.0
83334,6422,115,3,30.0,,
83336,6422,44,4,45.0,,
83338,6422,88,5,30.0,,
83340,6423,92,1,30.0,,
83342,6423,98,2,30.0,,
83344,6423,63,3,,10.0,32.5
83346,6423,5,4,30.0,,
83348,6423,2,5,30.0,,
83350,6423,41,6,,10.0,42.5
83352,6423,135,7,,10.0,70.0
83354,6423,33,8,,8.0,80.0
83356,6424,19,1,45.0,,
83358,6424,96,2,60.0,,
83360,6424,76,3,45.0,,
83362,6424,13,4,,8.0,75.0
83364,6424,12,5,60.0,,
83366,6424,129,6,45.0,,
83368,6424,2,7,30.0,,
83370,6424,132,8,,8.0,47.5
83372,6425,63,1,,10.0,32.5
83374,6425,50,2,45.0,,
83376,6425,113,3,30.0,,
83378,6425,2,4,30.0,,
83380,6425,15,5,45.0,,
83382,6425,78,6,30.0,,
83384,6425,132,7,,12.0,47.5
83386,6426,80,1,36.0,,
83388,6426,21,2,48.0,,
83390,6426,7,3,,10.0,20.0
83392,6426,88,4,36.0,,
83394,6426,121,5,24.0,,
83396,6426,72,6,,10.0,22.5
83398,6426,108,7,36.0,,
83400,6426,143,8,24.0,,
83402,6427,7,1,,8.0,20.0
83404,6427,18,2,24.0,,
83406,6427,77,3,24.0,,
83408,6427,146,4,,8.0,12.5
83410,6427,21,5,36.0,,
83412,6427,123,6,48.0,,
83414,6427,80,7,24.0,,
83416,6427,84,8,36.0,,
83418,6428,149,1,36.0,,
83420,6428,33,2,,10.0,37.5
83422,6428,25,3,48.0,,
83424,6428,113,4,24.0,,
83426,6428,27,5,36.0,,
83428,6428,27,6,48.0,,
83430,6428,76,7,36.0,,
83432,6428,96,8,48.0,,
83434,6429,5,1,48.0,,
83436,6429,76,2,48.0,,
83438,6429,134,3,48.0,,
83440,6429,35,4,48.0,,
83442,6429,32,5,,10.0,15.0
83444,6429,11,6,24.0,,
83446,6430,143,1,36.0,,
83448,6430,45,2,36.0,,
83450,6430,33,3,,10.0,37.5
83452,6430,98,4,24.0,,
83454,6430,42,5,36.0,,
83456,6430,63,6,,10.0,15.0
83458,6430,11,7,24.0,,
83460,6431,22,1,48.0,,
83462,6431,97,2,,10.0,37.5
83464,6431,8,3,,12.0,37.5
83466,6431,123,4,36.0,,
83468,6431,5,5,36.0,,
83470,6431,70,6,24.0,,
83472,6432,108,1,48.0,,
83474,6432,129,2,48.0,,
83476,6432,136,3,24.0,,
83478,6432,42,4,48.0,,
83480,6432,1,5,36.0,,
83482,6432,17,6,36.0,,
83484,6432,1,7,48.0,,
83486,6433,132,1,,10.0,22.5
83488,6433,27,2,24.0,,
83490,6433,54,3,24.0,,
83492,6433,48,4,,10.0,22.5
83494,6433,143,5,36.0,,
83496,6433,19,6,48.0,,
83498,6433,98,7,24.0,,
83500,6434,143,1,48.0,,
83502,6434,136,2,36.0,,
83504,6434,54,3,24.0,,
83506,6434,76,4,24.0,,
83508,6434,10,5,24.0,,
83510,6434,136,6,24.0,,
83512,6434,55,7,,10.0,32.5
83514,6434,88,8,36.0,,
83516,6435,140,1,24.0,,
83518,6435,32,2,,10.0,15.0
83520,6435,71,3,,12.0,27.5
83522,6435,146,4,,12.0,15.0
83524,6435,27,5,48.0,,
83526,6436,143,1,48.0,,
83528,6436,7,2,,8.0,22.5
83530,6436,60,3,48.0,,
83532,6436,21,4,48.0,,
83534,6436,72,5,,12.0,25.0
83536,6436,25,6,24.0,,
83538,6436,19,7,36.0,,
83540,6436,9,8,24.0,,
83542,6437,21,1,36.0,,
83544,6437,25,2,24.0,,
83546,6437,56,3,36.0,,
83548,6437,50,4,24.0,,
83550,6437,132,5,,12.0,25.0
83552,6438,40,1,,8.0,27.5
83554,6438,54,2,36.0,,
83556,6438,126,3,24.0,,
83558,6438,148,4,36.0,,
83560,6438,38,5,48.0,,
83562,6439,141,1,48.0,,
83564,6439,15,2,36.0,,
83566,6439,38,3,36.0,,
83568,6439,11,4,48.0,,
83570,6439,54,5,36.0,,
83572,6439,55,6,,12.0,35.0
83574,6439,98,7,36.0,,
83576,6439,48,8,,10.0,25.0
83578,6440,54,1,36.0,,
83580,6440,76,2,24.0,,
83582,6440,54,3,36.0,,
83584,6440,1,4,36.0,,
83586,6440,77,5,48.0,,
83588,6440,22,6,24.0,,
83590,6441,21,1,48.0,,
83592,6441,102,2,36.0,,
83594,6441,141,3,48.0,,
83596,6441,41,4,,12.0,22.5
83598,6441,25,5,48.0,,
83600,6441,48,6,,12.0,25.0
83602,6441,123,7,24.0,,
83604,6441,102,8,48.0,,
83606,6442,60,1,24.0,,
83608,6442,143,2,48.0,,
83610,6442,146,3,,8.0,15.0
83612,6442,134,4,24.0,,
83614,6442,2,5,24.0,,
83616,6443,48,1,,12.0,25.0
83618,6443,54,2,36.0,,
83620,6443,88,3,24.0,,
83622,6443,50,4,36.0,,
83624,6443,33,5,,12.0,45.0
83626,6444,8,1,,10.0,45.0
83628,6444,16,2,24.0,,
83630,6444,55,3,,12.0,37.5
83632,6444,55,4,,10.0,37.5
83634,6444,7,5,,10.0,25.0
83636,6445,102,1,36.0,,
83638,6445,21,2,48.0,,
83640,6445,27,3,48.0,,
83642,6445,113,4,24.0,,
83644,6445,104,5,36.0,,
83646,6445,26,6,24.0,,
83648,6445,76,7,48.0,,
83650,6446,62,1,36.0,,
83652,6446,17,2,24.0,,
83654,6446,19,3,48.0,,
83656,6446,136,4,36.0,,
83658,6446,54,5,48.0,,
83660,6446,55,6,,10.0,37.5
83662,6446,133,7,36.0,,
83664,6447,113,1,48.0,,
83666,6447,102,2,36.0,,
83668,6447,143,3,36.0,,
83670,6447,137,4,24.0,,
83672,6447,5,5,24.0,,
83674,6447,140,6,48.0,,
83676,6448,25,1,36.0,,
83678,6448,136,2,36.0,,
83680,6448,123,3,24.0,,
83682,6448,33,4,,12.0,47.5
83684,6448,101,5,24.0,,
83686,6448,126,6,24.0,,
83688,6448,18,7,24.0,,
83690,6448,135,8,,10.0,42.5
83692,6449,62,1,24.0,,
83694,6449,115,2,24.0,,
83696,6449,2,3,24.0,,
83698,6449,6,4,48.0,,
83700,6449,80,5,24.0,,
83702,6449,134,6,48.0,,
83704,6450,32,1,,10.0,17.5
83706,6450,100,2,36.0,,
83708,6450,13,3,,10.0,45.0
83710,6450,48,4,,8.0,27.5
83712,6450,101,5,48.0,,
83714,6450,42,6,48.0,,
83716,6451,62,1,24.0,,
83718,6451,63,2,,12.0,15.0
83720,6451,50,3,36.0,,
83722,6451,15,4,24.0,,
83724,6451,121,5,36.0,,
83726,6452,141,1,48.0,,
83728,6452,146,2,,12.0,12.5
83730,6452,137,3,48.0,,
83732,6452,120,4,24.0,,
83734,6452,134,5,36.0,,
83736,6452,33,6,,12.0,35.0
83738,6452,137,7,36.0,,
83740,6452,84,8,24.0,,
83742,6453,6,1,24.0,,
83744,6453,101,2,48.0,,
83746,6453,101,3,24.0,,
83748,6453,136,4,24.0,,
83750,6453,45,5,48.0,,
83752,6453,135,6,,12.0,32.5
83754,6453,42,7,48.0,,
83756,6453,97,8,,10.0,35.0
83758,6454,8,1,,12.0,37.5
83760,6454,84,2,24.0,,
83762,6454,72,3,,10.0,22.5
83764,6454,98,4,48.0,,
83766,6454,56,5,36.0,,
83768,6454,35,6,24.0,,
83770,6454,53,7,,8.0,27.5
83772,6455,96,1,48.0,,
83774,6455,115,2,36.0,,
83776,6455,120,3,24.0,,
83778,6455,76,4,48.0,,
83780,6455,11,5,48.0,,
83782,6455,120,6,24.0,,
83784,6456,22,1,24.0,,
83786,6456,9,2,24.0,,
83788,6456,85,3,,8.0,15.0
83790,6456,113,4,36.0,,
83792,6456,1,5,48.0,,
83794,6456,22,6,24.0,,
83796,6457,115,1,24.0,,
83798,6457,56,2,36.0,,
83800,6457,135,3,,10.0,35.0
83802,6457,25,4,24.0,,
83804,6457,125,5,36.0,,
83806,6457,8,6,,8.0,37.5
83808,6457,76,7,48.0,,
83810,6458,104,1,36.0,,
83812,6458,53,2,,12.0,30.0
83814,6458,101,3,24.0,,
83816,6458,125,4,24.0,,
83818,6458,44,5,36.0,,
83820,6458,45,6,48.0,,
83822,6458,10,7,24.0,,
83824,6459,10,1,48.0,,
83826,6459,123,2,24.0,,
83828,6459,41,3,,8.0,22.5
83830,6459,75,4,24.0,,
83832,6459,78,5,24.0,,
83834,6459,85,6,,8.0,15.0
83836,6459,55,7,,8.0,32.5
83838,6459,44,8,36.0,,
83840,6460,104,1,48.0,,
83842,6460,123,2,48.0,,
83844,6460,88,3,36.0,,
83846,6460,115,4,36.0,,
83848,6460,70,5,24.0,,
83850,6460,10,6,24.0,,
83852,6460,53,7,,8.0,30.0
83854,6461,33,1,,10.0,40.0
83856,6461,134,2,24.0,,
83858,6461,143,3,24.0,,
83860,6461,85,4,,12.0,15.0
83862,6461,31,5,36.0,,
83864,6461,149,6,36.0,,
83866,6462,75,1,24.0,,
83868,6462,48,2,,8.0,25.0
83870,6462,108,3,36.0,,
83872,6462,19,4,36.0,,
83874,6462,123,5,48.0,,
